#{"t_start": 1605971973.361055, "env_id": "quad-withArm_1Dof-v0"}
r,l,t,finstate
-428.385312,66,4023.434389,0
-495.504051,66,4023.525992,0
1058.11188,139,4023.758108,1
1196.038995,126,4023.945245,1
-350.395743,73,4024.074323,0
-417.569455,73,4024.182448,0
-404.714597,63,4024.273999,0
-431.030468,68,4024.391365,0
-411.008487,75,4024.506314,0
-420.440638,65,4024.6023,0
-530.915513,130,4024.816502,0
-371.78184,73,4024.921807,0
-344.170122,59,4025.02752,0
-520.556929,93,4025.166145,0
334.03676,258,4025.564337,1
-380.385997,48,4025.656857,0
-463.268219,59,4025.740902,0
986.508747,156,4025.992004,1
-402.295804,87,4026.125237,0
-382.770471,63,4026.231586,0
-337.070889,57,4026.321194,0
-430.112432,72,4026.430869,0
-452.671029,70,4026.532204,0
-417.29166,138,4026.773649,0
-434.056598,57,4026.855547,0
-454.600096,77,4026.995759,0
368.549517,275,4027.422683,1
-405.999446,66,4027.536257,0
-340.491409,59,4027.623935,0
-452.601058,62,4027.717102,0
-373.563411,73,4027.841884,0
-378.303875,62,4027.934949,0
-490.025876,64,4028.036184,0
-473.508293,64,4028.131016,0
-404.039962,70,4028.258339,0
-367.585727,46,4028.329009,0
-440.977518,56,4028.410934,0
1272.708458,109,4028.588978,1
-383.228427,62,4028.678224,0
-426.549405,57,4028.763469,0
-393.396343,53,4028.86736,0
-425.740544,59,4028.957201,0
-1.796448,333,4029.497305,1
-477.485915,87,4029.627569,0
-394.538142,72,4029.753132,0
-411.090218,91,4029.893155,0
1454.411343,94,4030.02977,1
-450.057613,63,4030.141186,0
-393.505321,71,4030.24966,0
-430.251725,65,4030.343824,0
1563.893362,80,4030.483767,1
-354.183393,64,4030.57208,0
-420.773507,67,4030.672564,0
-481.577242,77,4030.812426,0
-362.341909,64,4030.902539,0
-555.414053,316,4031.407441,0
-519.517829,66,4031.506083,0
955.512616,181,4031.795384,1
-400.213963,54,4031.875507,0
-372.030624,67,4031.993453,0
-433.179312,78,4032.113318,0
-348.939661,48,4032.184498,0
-468.035376,62,4032.290768,0
-489.796597,74,4032.406758,0
-396.785061,59,4032.492215,0
-431.436512,71,4032.615002,0
-411.634545,69,4032.722699,0
-905.406351,233,4033.085244,0
-319.318327,259,4033.49983,0
-904.390035,213,4033.833292,0
-469.960809,70,4033.960738,0
-404.452753,82,4034.083296,0
-448.142478,67,4034.196012,0
-410.997677,77,4034.318747,0
848.281104,200,4034.636754,1
-506.332851,69,4034.739218,0
1279.288915,121,4034.94569,1
-383.354339,91,4035.073644,0
-432.10995,63,4035.184884,0
-363.946172,63,4035.279464,0
-443.563386,132,4035.48905,0
-440.211485,60,4035.582425,0
-423.89715,87,4035.711462,0
-542.575331,110,4035.896817,0
-23.540088,321,4036.38934,1
-476.256605,75,4036.523943,0
-492.205794,382,4037.127624,0
-431.239862,60,4037.214272,0
-384.706834,84,4037.353446,0
-441.805731,61,4037.45103,0
-439.752713,67,4037.550633,0
-501.573995,79,4037.679962,0
-517.398136,70,4037.787656,0
-474.773962,71,4037.888217,0
-385.948875,96,4038.047529,0
-405.735913,74,4038.161375,0
-148.339349,354,4038.733856,1
-367.035201,64,4038.82953,0
-416.454038,73,4038.953346,0
-403.855071,52,4039.037499,0
-871.963565,274,4039.468824,0
-522.549863,173,4039.746238,0
-376.519971,66,4039.840161,0
-401.616048,54,4039.941665,0
-429.262777,55,4040.027058,0
-387.783578,50,4040.100348,0
-501.85766,64,4040.194966,0
-381.700612,131,4040.416879,0
-367.520513,47,4040.489608,0
-398.806433,61,4040.596202,0
-385.831671,75,4040.712066,0
-353.920958,41,4040.769189,0
-322.125996,46,4040.838016,0
-378.553381,64,4040.953698,0
-371.831663,46,4041.020509,0
-417.188439,69,4041.118154,0
-362.483701,58,4041.221021,0
-418.592806,67,4041.318426,0
-495.237628,66,4041.413386,0
-387.324158,49,4041.502485,0
-395.384606,71,4041.611818,0
-336.083553,45,4041.677633,0
-420.069567,70,4041.798719,0
-498.5922,72,4041.911461,0
-427.382015,142,4042.13362,0
-408.372237,70,4042.246163,0
-444.352406,71,4042.350131,0
-401.785078,70,4042.471128,0
-378.996598,64,4042.574198,0
-370.164687,66,4042.669695,0
-422.995424,65,4042.787878,0
-423.331023,53,4042.865428,0
-420.458886,96,4043.006912,0
579.962806,237,4043.395921,1
-419.191668,75,4043.514927,0
1448.892667,91,4043.64948,1
942.342361,169,4043.927985,1
-387.978347,77,4044.063181,0
-492.555272,104,4044.227951,0
-420.469404,82,4044.366583,0
-363.367843,43,4044.431743,0
-610.014183,188,4044.739284,0
-504.565818,65,4044.851112,0
-402.159027,76,4044.985979,0
-459.507011,92,4045.170969,0
-485.303224,78,4045.307268,0
-390.871544,71,4045.461425,0
-505.311494,401,4046.140567,0
-437.143761,73,4046.254663,0
-358.443386,50,4046.331249,0
-498.832476,83,4046.476596,0
-450.843838,57,4046.560859,0
-409.899445,59,4046.652053,0
-448.582335,108,4046.87388,0
-417.840509,54,4046.971231,0
-482.742119,83,4047.113147,0
-404.808168,75,4047.26091,0
-419.473575,143,4047.523735,0
-369.891301,69,4047.651766,0
-299.103802,139,4047.893543,0
-399.167638,80,4048.018886,0
-427.397445,57,4048.10375,0
-445.690009,58,4048.205881,0
-474.31281,62,4048.301651,0
-435.768995,57,4048.385502,0
-439.482293,59,4048.474988,0
-448.497875,61,4048.591867,0
-401.509272,104,4048.758772,0
-347.78167,58,4048.880476,0
1602.647117,74,4049.017495,1
-368.265343,71,4049.140929,0
-458.94598,62,4049.265836,0
-330.687791,44,4049.348567,0
1539.82653,85,4049.494609,1
-419.520128,81,4049.657548,0
-476.316629,203,4049.994677,0
-427.063105,71,4050.102438,0
-402.800038,53,4050.182274,0
-421.809072,59,4050.289531,0
-465.253517,61,4050.387297,0
-380.37212,65,4050.484634,0
-424.828868,65,4050.597404,0
-497.962799,64,4050.704487,0
-400.883138,71,4050.829959,0
-454.071345,62,4050.959675,0
-358.80795,57,4051.06555,0
1468.57029,91,4051.22332,1
-409.508803,55,4051.340004,0
-458.78795,58,4051.440841,0
-396.415266,69,4051.566406,0
-428.307485,68,4051.686103,0
-436.85655,60,4051.800667,0
1101.047411,141,4052.026444,1
1342.343105,110,4052.200189,1
-390.237441,66,4052.300812,0
-405.480902,79,4052.442501,0
-371.677222,124,4052.63252,0
1047.90604,162,4052.936998,1
-455.986715,89,4053.112318,0
-433.06944,64,4053.227009,0
-402.971314,62,4053.335685,0
-424.060344,78,4053.500274,0
-416.300872,87,4053.65195,0
-448.907797,63,4053.750723,0
-623.113165,244,4054.168088,0
1467.470616,92,4054.313118,1
-364.202489,45,4054.379368,0
-435.482289,82,4054.530011,0
1172.405934,136,4054.73866,1
-502.192099,217,4055.164574,0
-424.311344,67,4055.28583,0
1287.647472,120,4055.48945,1
-422.908806,56,4055.612476,0
-891.715139,279,4056.067468,0
-413.593096,55,4056.147111,0
-437.230425,73,4056.281207,0
-461.681431,60,4056.371472,0
-623.267705,180,4056.670075,0
-442.534734,57,4056.765285,0
-451.50119,71,4056.915025,0
-418.096323,105,4057.09896,0
-433.501775,117,4057.328878,0
-398.518906,66,4057.449687,0
-369.332564,86,4057.604314,0
-511.93351,75,4057.753378,0
-429.570911,57,4057.838814,0
1372.862488,105,4058.017142,1
-389.25597,51,4058.097269,0
-430.913495,63,4058.188782,0
1135.318063,143,4058.425889,1
-424.872808,58,4058.510438,0
-471.077113,73,4058.645076,0
1073.442098,135,4058.872489,1
-927.373023,208,4059.256174,0
-408.907422,63,4059.38692,0
-414.549301,174,4059.700596,0
-432.618757,83,4059.847705,0
993.195531,162,4060.110691,1
-613.16838,190,4060.41646,0
-422.508467,63,4060.514154,0
652.470896,235,4060.934445,1
-422.338502,106,4061.148866,0
1328.85516,110,4061.340953,1
-408.605697,70,4061.487275,0
-437.602433,82,4061.636097,0
-432.453784,78,4061.765369,0
-391.457586,69,4061.886825,0
-293.598594,385,4062.512178,1
-439.641068,70,4062.624485,0
-411.474844,64,4062.717913,0
1484.295849,92,4062.907346,1
-444.129389,58,4063.008052,0
1264.61455,120,4063.243916,1
1265.726057,122,4063.461927,1
-485.102925,71,4063.612895,0
1141.732353,140,4063.833955,1
-444.412507,79,4063.979063,0
-701.49641,309,4064.470828,0
-470.426444,69,4064.599224,0
-535.646796,226,4065.011282,0
-438.561047,66,4065.127946,0
-446.420731,81,4065.275233,0
-441.54646,81,4065.436014,0
1309.094373,118,4065.641131,1
-425.906344,55,4065.762604,0
1020.008429,162,4066.029451,1
-480.129674,60,4066.121421,0
-498.925785,70,4066.22738,0
-396.005955,67,4066.347638,0
-511.067957,166,4066.603375,0
1541.132078,84,4066.754821,1
-486.617372,71,4066.879688,0
-421.771403,68,4066.997709,0
-483.759095,199,4067.369287,0
1209.080845,132,4067.621429,1
464.789397,240,4068.025178,1
-416.514381,181,4068.320204,0
-397.318197,72,4068.451945,0
-435.962291,67,4068.557804,0
-380.133524,74,4068.671696,0
-424.744047,68,4068.81149,0
-392.091373,84,4068.966285,0
-456.203855,103,4069.170324,0
-384.150314,66,4069.293538,0
-455.665233,58,4069.393166,0
901.230841,184,4069.73902,1
-455.543011,162,4070.003349,0
-466.342807,69,4070.107324,0
-409.185316,174,4070.396823,0
-503.422827,174,4070.68139,0
-417.658293,67,4070.792347,0
-837.824811,203,4071.176004,0
-477.053425,70,4071.316771,0
-493.062178,137,4071.550262,0
-485.186754,71,4071.693033,0
-445.602627,79,4071.823689,0
-475.758521,83,4071.969931,0
-417.474083,69,4072.082142,0
-462.387827,135,4072.305364,0
-504.804131,71,4072.416361,0
-448.088015,68,4072.518619,0
-496.642982,368,4073.18954,0
-455.982833,71,4073.314118,0
-466.443753,72,4073.464721,0
-425.648483,80,4073.603187,0
-470.045285,205,4073.95183,0
-453.357117,64,4074.065721,0
-337.750873,61,4074.166267,0
-537.525441,204,4074.495803,0
633.986271,216,4074.879455,1
1254.483612,118,4075.111591,1
1223.059549,128,4075.338723,1
-457.214152,76,4075.488855,0
-483.522602,78,4075.632511,0
-489.798619,66,4075.746826,0
1036.335829,157,4076.008231,1
-465.259822,59,4076.09478,0
-405.807156,78,4076.234279,0
947.116326,184,4076.537358,1
-473.987426,64,4076.640168,0
1162.377564,139,4076.891514,1
-375.102007,63,4077.008865,0
-415.771681,99,4077.20101,0
-626.110795,401,4077.937364,0
-456.380329,69,4078.048717,0
-440.731424,57,4078.134684,0
-429.00767,161,4078.400859,0
1157.391412,131,4078.615795,1
-378.477802,66,4078.721436,0
-399.665364,68,4078.845179,0
-422.732336,70,4078.987535,0
-396.621093,65,4079.104848,0
-397.984437,187,4079.45293,0
-441.684976,71,4079.585958,0
-463.456823,76,4079.738837,0
1485.055019,91,4079.884846,1
-425.702668,56,4079.967115,0
-410.344698,73,4080.098488,0
-424.695177,83,4080.223843,0
-631.183834,395,4080.884663,0
-438.656981,120,4081.124454,0
-456.124815,62,4081.236896,0
1425.081939,99,4081.430242,1
-869.709221,181,4081.748837,0
-488.971859,81,4081.891754,0
-727.345517,401,4082.538724,0
-395.362695,75,4082.64731,0
-420.41031,55,4082.753172,0
-465.079255,81,4082.902074,0
-927.623208,189,4083.26349,0
-512.040615,74,4083.391715,0
848.023303,188,4083.748308,1
-500.377896,401,4084.39814,0
-409.391325,63,4084.491,0
-442.784184,107,4084.680548,0
-436.655192,401,4085.318158,0
-567.613862,401,4085.958914,0
710.903138,219,4086.312966,1
-495.955266,126,4086.523457,0
1022.157679,141,4086.740633,1
-377.317081,68,4086.864021,0
1210.961466,123,4087.054102,1
1206.587146,122,4087.266552,1
-869.564213,236,4087.633921,0
-439.071165,62,4087.743819,0
-403.419097,73,4087.857512,0
-353.62282,59,4087.944927,0
1255.144072,119,4088.137476,1
527.978232,229,4088.496787,1
-910.455688,206,4088.822511,0
-951.352612,185,4089.123464,0
-452.892907,80,4089.248452,0
-498.33625,240,4089.624997,0
451.886366,238,4090.028314,1
-244.946485,371,4090.640155,1
-434.58388,74,4090.752986,0
-478.07144,96,4090.901101,0
1538.463395,85,4091.048557,1
-727.017111,309,4091.541046,0
894.162511,185,4091.842501,1
1216.564418,129,4092.058428,1
-413.089503,64,4092.156348,0
-458.380891,77,4092.289084,0
-528.39362,401,4092.995864,0
1312.011957,117,4093.223248,1
-478.510552,71,4093.387952,0
-488.673217,188,4093.784818,0
-375.157644,167,4094.080158,0
-387.635274,75,4094.231954,0
-516.914885,131,4094.465356,0
-486.341629,144,4094.735145,0
-539.302793,395,4095.376579,0
-426.890336,73,4095.485411,0
-425.488466,141,4095.727393,0
-441.840255,76,4095.875864,0
-420.08913,92,4096.042843,0
-460.925931,83,4096.192723,0
-404.51115,92,4096.383516,0
-469.81635,59,4096.491174,0
-434.411241,73,4096.643535,0
-372.389116,70,4096.768689,0
694.285332,213,4097.123542,1
-395.614643,76,4097.236178,0
-445.683113,75,4097.369518,0
-454.805002,115,4097.549446,0
-388.477369,62,4097.66321,0
-422.540517,76,4097.782752,0
-506.799612,289,4098.310552,0
-449.981348,79,4098.470332,0
1220.628816,117,4098.679508,1
-511.844848,335,4099.234979,0
-361.479755,54,4099.315755,0
1293.786237,122,4099.527609,1
-484.538128,255,4099.960688,0
580.548815,226,4100.373432,1
-543.87685,282,4100.895777,0
-537.242282,401,4101.546886,0
1118.505245,155,4101.802872,1
-497.988181,65,4101.897058,0
-505.719654,157,4102.148104,0
-477.328775,109,4102.306325,0
-496.093917,62,4102.39826,0
-630.494867,401,4103.036215,0
-932.935814,175,4103.325146,0
-398.151755,63,4103.441982,0
1029.058839,151,4103.667798,1
-961.932151,224,4104.039828,0
-428.604678,51,4104.117839,0
-379.307265,68,4104.226333,0
1252.739411,124,4104.432351,1
-438.07067,99,4104.585119,0
-348.211304,149,4104.832888,0
-424.498089,68,4104.940279,0
1393.997286,107,4105.116315,1
-447.405361,77,4105.232429,0
-472.682682,80,4105.367252,0
-400.885073,77,4105.482869,0
1240.178759,124,4105.690834,1
1104.64486,157,4105.933621,1
-393.412704,70,4106.058314,0
-431.195446,75,4106.17344,0
-416.915826,80,4106.313788,0
-859.60442,312,4106.820449,0
-458.401698,73,4106.984823,0
1131.871527,135,4107.253302,1
-428.619076,68,4107.413265,0
707.344473,214,4107.852366,1
-431.588128,143,4108.100085,0
-436.055248,68,4108.239782,0
-457.361621,62,4108.345954,0
-402.060082,70,4108.470671,0
-492.895903,183,4108.81254,0
-439.951696,153,4109.064036,0
-447.383787,70,4109.179521,0
-482.954232,65,4109.295221,0
-398.526388,71,4109.404099,0
-456.902204,110,4109.589866,0
-475.325276,87,4109.722094,0
-470.809316,84,4109.869121,0
-437.976746,61,4110.001889,0
-429.227196,64,4110.115544,0
-450.79628,202,4110.502922,0
-400.655916,72,4110.628192,0
-509.244596,306,4111.154402,0
-910.013132,234,4111.533365,0
-447.645973,62,4111.627403,0
-508.775291,122,4111.843096,0
-474.481797,73,4111.968984,0
-545.059959,359,4112.645758,0
1347.051619,112,4112.8539,1
-444.354583,87,4112.988367,0
-360.074392,63,4113.099667,0
-449.392763,81,4113.220856,0
808.642647,194,4113.537105,1
-442.300416,74,4113.650188,0
-400.820266,80,4113.78892,0
-376.878885,187,4114.136693,0
-434.050776,127,4114.36477,0
-477.126616,81,4114.531906,0
1573.875179,80,4114.665361,1
1372.310286,105,4114.863317,1
1515.385647,87,4114.996382,1
277.614986,280,4115.445977,1
-485.672891,62,4115.562088,0
-458.68698,71,4115.669852,0
1516.688815,85,4115.80847,1
-413.97903,64,4115.941926,0
-380.771424,65,4116.061059,0
-444.514031,171,4116.384922,0
-433.460711,66,4116.501347,0
-332.424934,52,4116.610162,0
-435.644212,73,4116.738968,0
1495.455384,91,4116.882486,1
-397.404848,67,4117.008187,0
-395.452,66,4117.108566,0
-436.457796,56,4117.192904,0
-480.362888,75,4117.328004,0
-430.952759,54,4117.412447,0
-431.429834,70,4117.518668,0
-461.923964,67,4117.643255,0
-460.585435,63,4117.734345,0
-493.516859,62,4117.841114,0
-762.549989,349,4118.498405,0
-424.187947,69,4118.619867,0
1113.825946,146,4118.881284,1
-395.381764,89,4119.036072,0
-423.432634,70,4119.14129,0
-443.106978,71,4119.25313,0
-424.920505,68,4119.381066,0
1256.736659,126,4119.576274,1
-399.505442,68,4119.699139,0
-1030.216962,174,4119.988439,0
-459.231924,204,4120.370968,0
1130.52894,142,4120.648072,1
-460.804404,80,4120.807765,0
1423.354569,97,4120.956884,1
-459.947354,128,4121.170724,0
-430.17043,61,4121.259642,0
980.499441,163,4121.527085,1
862.067284,195,4121.851116,1
-433.392086,94,4122.023963,0
1243.201391,127,4122.265457,1
-391.380021,71,4122.387873,0
1353.888944,107,4122.59676,1
-395.615322,84,4122.745451,0
942.333213,169,4123.027569,1
-361.048222,69,4123.137035,0
-495.041641,119,4123.337538,0
-445.160977,69,4123.446561,0
-450.00687,110,4123.635055,0
1360.21493,104,4123.795492,1
-449.898475,77,4123.952123,0
-548.009991,358,4124.628302,0
-446.073056,71,4124.754723,0
1162.004047,133,4124.990056,1
-434.677688,86,4125.117765,0
-460.484272,95,4125.278771,0
-470.360788,63,4125.372101,0
-439.455277,96,4125.519468,0
1345.295608,108,4125.707624,1
1187.786962,132,4125.952646,1
-404.40074,53,4126.050138,0
-459.595865,100,4126.228215,0
-453.236537,101,4126.425562,0
-401.154063,71,4126.549869,0
-481.664748,64,4126.668206,0
-463.360373,71,4126.817405,0
-426.025284,70,4126.925712,0
931.377159,170,4127.206926,1
-402.480969,72,4127.317258,0
-447.848583,72,4127.442695,0
1295.736229,121,4127.626286,1
-455.292486,189,4127.947889,0
-372.677294,94,4128.13147,0
-502.388568,78,4128.262114,0
-447.054154,75,4128.419779,0
1393.509745,105,4128.605979,1
-547.427474,160,4128.903384,0
-433.843683,65,4129.000518,0
-394.53164,59,4129.091932,0
1051.721516,164,4129.362125,1
-428.237287,81,4129.506969,0
-508.463508,80,4129.626123,0
-496.530394,77,4129.745108,0
-475.035387,96,4129.90835,0
1157.001057,144,4130.144983,1
-551.323659,401,4130.783516,0
-963.210886,140,4130.9958,0
-415.888513,83,4131.141647,0
-425.843481,91,4131.276387,0
195.381336,299,4131.766929,1
-418.65665,74,4131.876534,0
-450.605655,73,4131.988142,0
1259.119429,119,4132.190303,1
1013.789199,160,4132.473339,1
-504.985578,265,4132.905034,0
1396.774419,106,4133.089683,1
-396.1581,168,4133.36782,0
-452.090007,71,4133.473094,0
972.276272,176,4133.767696,1
1064.084102,159,4134.025012,1
-398.401165,188,4134.337519,0
-480.332689,94,4134.477552,0
310.500692,273,4134.967183,1
463.837824,250,4135.514734,1
-432.295553,83,4135.674204,0
1477.296796,94,4135.856827,1
-452.104633,62,4135.993184,0
-376.612421,64,4136.109987,0
-456.664487,67,4136.22689,0
-841.707039,208,4136.639055,0
-451.146358,85,4136.787791,0
-956.825952,180,4137.084893,0
-450.68293,102,4137.239264,0
1346.486413,103,4137.418134,1
644.223114,218,4137.769543,1
-436.866195,196,4138.088495,0
-506.112968,133,4138.308784,0
-404.831896,77,4138.424552,0
-450.138744,94,4138.565612,0
1411.331603,101,4138.735555,1
1246.481836,121,4138.936683,1
-420.581188,90,4139.077529,0
-859.454483,216,4139.434009,0
-500.86212,94,4139.589714,0
1270.306034,114,4139.762965,1
914.800657,166,4140.034686,1
-437.153262,59,4140.123515,0
-1087.444066,244,4140.521023,0
1474.670034,92,4140.680378,1
-537.692679,154,4140.936952,0
-487.734054,67,4141.040895,0
-1110.163904,177,4141.33589,0
-493.22512,69,4141.44512,0
1290.959552,119,4141.646402,1
-615.904279,401,4142.299534,0
-441.046021,72,4142.40788,0
957.968214,161,4142.683496,1
-658.979939,388,4143.453348,0
-289.493078,381,4144.194192,1
1170.230484,131,4144.448018,1
-425.862155,104,4144.631358,0
756.779738,202,4144.986447,1
-431.74773,183,4145.29224,0
-499.92859,77,4145.411321,0
-490.148558,102,4145.584598,0
935.887289,176,4145.886876,1
-449.495062,101,4146.066866,0
-443.537395,101,4146.272792,0
-465.627639,96,4146.436792,0
1163.288135,131,4146.69618,1
-517.239883,217,4147.066762,0
-520.198795,178,4147.362034,0
-532.994902,401,4148.010324,0
934.374811,169,4148.284149,1
-524.248477,134,4148.486518,0
-534.717072,168,4148.757686,0
-415.943198,71,4148.874802,0
-738.13994,344,4149.418735,0
-485.577022,79,4149.560118,0
388.238609,255,4149.961852,1
-376.210521,63,4150.060224,0
-564.92571,401,4150.708887,0
-529.960051,172,4150.991257,0
-429.254091,69,4151.091904,0
-524.001895,74,4151.227009,0
895.866905,169,4151.511621,1
-495.944421,77,4151.631804,0
-416.792044,113,4151.827762,0
-556.910285,152,4152.058515,0
809.374716,178,4152.352349,1
296.823443,292,4152.841311,1
499.899319,241,4153.336234,1
-379.61229,59,4153.457239,0
1269.295179,116,4153.70961,1
-942.199717,233,4154.153634,0
912.039688,182,4154.490511,1
-470.125186,146,4154.774407,0
1398.268719,100,4154.934027,1
1106.844958,138,4155.162605,1
-471.801005,77,4155.281001,0
-623.938524,269,4155.722472,0
-443.959312,105,4155.878058,0
-518.594225,79,4155.997765,0
-1004.267163,215,4156.363048,0
1048.336919,153,4156.597834,1
1283.792166,120,4156.795819,1
-505.262714,74,4156.910284,0
1008.67076,153,4157.157769,1
-485.751599,151,4157.411415,0
476.677615,253,4157.816088,1
-504.282538,176,4158.106446,0
-471.768973,175,4158.392771,0
371.883092,260,4158.813099,1
-450.311685,79,4158.952495,0
-376.555471,158,4159.197373,0
1275.290103,111,4159.383185,1
793.939827,190,4159.691746,1
-408.11718,76,4159.804451,0
-397.193118,58,4159.913908,0
-426.904769,54,4159.995819,0
-448.051929,101,4160.149531,0
-363.794018,83,4160.290347,0
-402.637894,63,4160.38635,0
-436.042486,77,4160.506222,0
1391.54733,97,4160.667111,1
634.079837,215,4161.008578,1
-509.385923,67,4161.11485,0
-358.259295,55,4161.217758,0
-359.873455,72,4161.337787,0
-332.912139,83,4161.463933,0
-452.727923,110,4161.657614,0
1391.304038,98,4161.814072,1
-433.528744,62,4161.927983,0
-429.369192,98,4162.079083,0
925.282338,176,4162.367311,1
1421.327462,101,4162.540923,1
-478.159299,143,4162.762849,0
-454.60913,62,4162.878309,0
999.009696,157,4163.119637,1
-526.41597,357,4163.703276,0
1200.87639,127,4163.916262,1
-474.916849,82,4164.042714,0
-488.75503,60,4164.155341,0
-414.156835,146,4164.384222,0
1376.272011,104,4164.564143,1
-963.769387,233,4164.966059,0
-458.702206,90,4165.142622,0
-450.569117,104,4165.37459,0
-357.94019,78,4165.528546,0
-428.037918,68,4165.688719,0
-462.795814,75,4165.836215,0
-475.686959,69,4165.958218,0
795.987258,192,4166.322598,1
-386.771172,66,4166.465644,0
1108.631155,142,4166.715032,1
-449.205115,91,4166.891031,0
-438.394561,65,4166.990689,0
-452.975175,80,4167.126675,0
-384.869658,74,4167.239949,0
1147.585488,136,4167.472781,1
-449.784221,66,4167.575353,0
-463.919654,80,4167.70023,0
808.035697,189,4168.034046,1
1223.564289,124,4168.278585,1
-356.436628,83,4168.421511,0
-443.543695,68,4168.56621,0
-381.468726,79,4168.702849,0
-421.581431,76,4168.837393,0
-462.753127,84,4168.980472,0
1585.237757,77,4169.09763,1
-404.324728,87,4169.254586,0
1216.589128,133,4169.454304,1
-425.427266,68,4169.580994,0
-440.116841,61,4169.669181,0
-348.042546,83,4169.798123,0
-408.353371,65,4169.931142,0
-476.583109,73,4170.055391,0
-501.926031,68,4170.16546,0
1003.930388,171,4170.501219,1
1332.025957,109,4170.707195,1
1398.228108,101,4170.880702,1
1282.469871,119,4171.077364,1
1253.016085,120,4171.261848,1
-379.233881,69,4171.391867,0
1344.06737,114,4171.57095,1
-382.388075,96,4171.734687,0
-466.956053,66,4171.839789,0
-461.711785,67,4171.982737,0
1368.616846,104,4172.162268,1
-470.496419,68,4172.291337,0
-407.067493,171,4172.606343,0
1253.79651,117,4172.833949,1
788.538846,204,4173.167084,1
-436.946638,140,4173.399982,0
-498.090854,90,4173.534192,0
940.061735,169,4173.806866,1
-473.068903,147,4174.085982,0
-426.987842,72,4174.20706,0
-425.029654,70,4174.337588,0
-383.142016,63,4174.46777,0
-358.573653,60,4174.573203,0
-488.924496,73,4174.697844,0
-498.209086,89,4174.868176,0
-373.64103,67,4174.968072,0
-450.746198,79,4175.091688,0
1301.596404,119,4175.290732,1
-402.962305,79,4175.410127,0
-415.96341,83,4175.556492,0
-426.907412,69,4175.665699,0
855.214846,185,4176.001697,1
-423.481162,137,4176.272289,0
-495.247871,112,4176.471629,0
-504.8333,401,4177.173357,0
-1030.550711,191,4177.480781,0
-383.644698,100,4177.648831,0
-561.995262,208,4177.998386,0
-462.857824,68,4178.118004,0
1282.57883,122,4178.352631,1
-493.874796,75,4178.480762,0
-465.819755,88,4178.653963,0
-398.876622,95,4178.81939,0
-391.100606,65,4178.921142,0
-404.499712,81,4179.059865,0
-454.195472,86,4179.191243,0
-374.411449,99,4179.364195,0
-512.578851,80,4179.488515,0
-367.994236,58,4179.572984,0
-378.950686,66,4179.698842,0
1369.515926,109,4179.865256,1
-454.904808,68,4180.014234,0
-419.29347,87,4180.164924,0
-497.052716,82,4180.328532,0
-401.238363,73,4180.456591,0
1320.626772,112,4180.654244,1
-456.345202,85,4180.826609,0
-558.800948,401,4181.48104,0
-457.095861,131,4181.696778,0
-570.373903,210,4182.067081,0
647.331205,215,4182.469994,1
-471.949444,99,4182.641508,0
1215.383627,114,4182.862144,1
-406.777866,85,4182.991884,0
1392.623578,107,4183.17355,1
-438.974829,67,4183.275678,0
1394.975828,107,4183.452384,1
-428.791515,98,4183.607328,0
-544.885894,329,4184.193517,0
-454.862716,150,4184.465549,0
1082.214078,162,4184.770137,1
-513.307906,401,4185.443764,0
-435.927279,91,4185.602615,0
-1169.037806,119,4185.784353,0
-534.009339,360,4186.45488,0
435.844048,260,4186.917104,1
-975.847755,171,4187.194426,0
677.363522,221,4187.544371,1
1551.68832,84,4187.69527,1
1408.852034,100,4187.850652,1
-481.214744,102,4188.052346,0
-446.184132,90,4188.21132,0
-417.51358,73,4188.361546,0
-461.678175,95,4188.534268,0
-506.184812,401,4189.236624,0
-416.227438,98,4189.401015,0
-447.606019,60,4189.486538,0
-408.244525,77,4189.604591,0
-559.710611,327,4190.136737,0
977.866088,170,4190.412758,1
-495.068572,73,4190.522433,0
-421.00951,73,4190.62854,0
1127.562847,134,4190.861429,1
-424.322546,113,4191.048659,0
300.219861,274,4191.495041,1
-486.473151,83,4191.641124,0
-436.363011,60,4191.737219,0
-436.65681,92,4191.873436,0
759.9495,196,4192.182785,1
-383.712796,74,4192.308143,0
1328.590307,107,4192.4729,1
1085.361732,154,4192.725999,1
-980.251311,246,4193.114769,0
930.148751,175,4193.398751,1
957.691736,157,4193.655646,1
83.802293,308,4194.133672,1
-472.83123,86,4194.292881,0
-99.370279,339,4194.831633,1
-490.784429,70,4194.96522,0
-465.440386,244,4195.348395,0
-468.42545,135,4195.571282,0
837.056967,184,4195.865151,1
-424.131713,94,4196.007906,0
976.435511,159,4196.275868,1
-427.798668,66,4196.373582,0
1197.72456,121,4196.57877,1
800.424786,192,4196.902056,1
972.68074,174,4197.268321,1
-435.48224,64,4197.390831,0
1349.941572,117,4197.644909,1
-420.160841,99,4197.829365,0
-514.229378,155,4198.123492,0
-454.109287,67,4198.240179,0
1115.437684,150,4198.520509,1
-432.41393,96,4198.681718,0
-458.169929,71,4198.836659,0
1157.708186,143,4199.055029,1
-498.429855,72,4199.189476,0
-416.082884,66,4199.285864,0
1265.565125,126,4199.501615,1
1194.585956,125,4199.682846,1
974.75493,156,4199.938013,1
-450.704108,70,4200.057922,0
653.495961,212,4200.389531,1
-448.481025,99,4200.533557,0
1121.389321,134,4200.758729,1
-460.645835,102,4200.906893,0
